R_0 R_1 R_2 R_3 Class
0.6389 223.0000 26.6000 0.4000 0
0.6458 162.0000 27.0000 0.4000 0
0.6528 118.0000 27.1000 0.4000 0
0.6597 118.0000 27.1000 0.4000 0
0.6667 134.0000 26.9000 0.0000 0
0.6736 121.0000 27.0000 0.4000 0
0.6806 140.0000 27.0000 0.0000 0
0.6875 150.0000 27.1000 0.4000 0
0.6944 96.0000 27.1000 0.4000 0
0.7014 79.0000 26.8000 0.4000 0
0.7083 82.0000 26.6000 0.0000 0
0.7153 77.0000 26.6000 0.0000 0
0.7222 58.0000 26.3000 0.0000 0
0.7292 45.0000 25.9000 0.0000 0
0.7361 30.0000 25.7000 0.0000 0
0.7431 17.0000 25.4000 0.0000 0
0.2500 7.0000 21.8000 0.0000 0
0.2569 21.0000 21.8000 0.0000 0
0.2639 41.0000 21.8000 0.0000 0
0.2708 66.0000 21.6000 0.0000 0
0.2778 113.0000 21.4000 0.0000 0
0.2847 149.0000 21.6000 0.0000 0
0.2917 174.0000 21.9000 0.0000 0
0.2986 204.0000 21.9000 0.0000 0
0.3056 152.0000 22.0000 0.0000 0
0.3125 98.0000 22.1000 0.0000 0
0.3194 188.0000 22.4000 0.0000 0
0.3264 300.0000 22.9000 0.0000 0
0.3333 275.0000 23.4000 0.0000 0
0.3403 425.0000 24.1000 0.0000 0
0.3472 476.0000 24.4000 0.0000 0
0.3542 449.0000 24.2000 0.0000 0
0.3611 484.0000 24.1000 0.0000 1
0.3681 558.0000 24.4000 0.0000 0
0.3750 561.0000 24.9000 0.0000 0
0.3819 640.0000 25.2000 0.0000 0
0.3889 600.0000 25.3000 0.0000 0
0.3958 707.0000 25.7000 0.0000 0
0.4028 763.0000 26.1000 0.0000 1
0.4097 762.0000 26.8000 0.9000 0
0.4167 781.0000 27.3000 0.4000 0
0.4236 829.0000 27.7000 0.4000 0
0.4306 680.0000 27.7000 1.3000 1
0.4375 618.0000 27.5000 0.4000 0
0.4444 338.0000 27.5000 0.9000 0
0.4514 318.0000 27.3000 0.9000 0
0.4583 293.0000 27.6000 0.9000 0
0.4653 287.0000 27.3000 1.3000 0
0.4722 609.0000 27.2000 0.9000 0
0.4792 956.0000 27.5000 1.8000 0
0.4861 947.0000 27.6000 1.8000 1
0.4931 793.0000 27.6000 1.8000 0
0.5000 765.0000 27.2000 3.1000 0
0.5069 973.0000 27.4000 2.2000 0
0.5139 994.0000 27.9000 0.9000 1
0.5208 851.0000 27.8000 1.8000 0
0.5278 508.0000 27.8000 1.8000 0
0.5347 563.0000 27.4000 1.3000 0
0.5417 526.0000 27.3000 2.7000 0
0.5486 697.0000 27.0000 3.1000 0
0.5556 671.0000 27.2000 1.8000 1
0.5625 954.0000 27.8000 1.8000 0
0.5694 882.0000 27.9000 1.3000 0
0.5764 470.0000 28.1000 2.2000 0
0.5833 779.0000 27.8000 3.1000 0
0.5903 874.0000 27.7000 2.7000 1
0.5972 656.0000 28.1000 2.2000 0
0.6042 804.0000 28.2000 2.7000 0
0.6111 694.0000 27.9000 3.6000 0
0.6181 283.0000 27.3000 2.7000 0
0.6250 270.0000 26.7000 2.2000 0
0.6319 187.0000 26.6000 2.7000 0
0.6389 141.0000 26.1000 3.1000 0
0.6458 176.0000 25.6000 2.2000 0
0.6528 181.0000 25.3000 0.9000 0
0.6597 116.0000 25.3000 0.0000 0
0.6667 70.0000 25.3000 0.0000 0
0.6736 71.0000 25.3000 1.8000 0
0.6806 113.0000 25.5000 2.7000 0
0.6875 117.0000 25.7000 2.2000 0
0.6944 141.0000 25.7000 2.2000 0
0.7014 109.0000 25.6000 0.9000 0
0.7083 130.0000 25.3000 1.3000 0
0.7153 135.0000 25.4000 0.4000 0
0.7222 121.0000 25.3000 0.0000 0
0.7292 77.0000 25.3000 0.4000 0
0.7361 48.0000 25.4000 0.0000 0
0.7431 26.0000 25.2000 0.9000 0
0.2500 1.0000 21.2000 0.0000 0
0.2569 14.0000 21.1000 0.0000 0
0.2639 27.0000 21.1000 0.0000 0
0.2708 42.0000 21.2000 0.0000 0
0.2778 51.0000 21.5000 0.0000 0
0.2847 63.0000 21.9000 0.0000 0
0.2917 78.0000 21.9000 0.0000 0
0.2986 112.0000 21.8000 0.0000 0
0.3056 125.0000 21.9000 0.0000 0
0.3125 135.0000 22.2000 0.0000 0
0.3194 166.0000 22.3000 0.0000 0
0.3264 211.0000 22.6000 0.0000 0
0.3333 231.0000 22.7000 0.0000 0
0.3403 247.0000 22.9000 0.0000 0
0.3472 302.0000 23.1000 0.0000 0
0.3542 355.0000 23.3000 0.0000 0
0.3611 294.0000 23.6000 0.0000 0
0.3681 267.0000 23.6000 0.0000 0
0.3750 238.0000 23.4000 0.0000 0
0.3819 188.0000 23.3000 0.0000 0
0.3889 148.0000 23.2000 0.0000 0
0.3958 116.0000 23.1000 0.0000 0
0.4028 121.0000 22.9000 0.0000 0
0.4097 143.0000 22.8000 0.0000 0
0.4167 171.0000 22.7000 0.0000 0
0.4236 164.0000 22.8000 0.0000 0
0.4306 166.0000 22.8000 0.0000 0
0.4375 224.0000 22.9000 0.0000 0
0.4444 269.0000 23.0000 0.0000 0
0.4514 303.0000 23.2000 0.0000 0
0.4583 320.0000 23.3000 0.0000 1
0.4653 338.0000 23.6000 0.0000 0
0.4722 347.0000 24.1000 0.4000 0
0.4792 374.0000 24.2000 0.4000 0
0.4861 383.0000 24.2000 0.4000 0
0.4931 485.0000 24.8000 0.0000 0
0.5000 448.0000 25.4000 0.4000 0
0.5069 421.0000 25.3000 0.9000 0
0.5139 445.0000 24.8000 1.3000 0
0.5208 373.0000 24.6000 1.3000 0
0.5278 357.0000 24.5000 0.9000 0
0.5347 484.0000 24.3000 1.3000 0
0.5417 583.0000 24.7000 0.9000 1
0.5486 654.0000 25.2000 0.9000 0
0.5556 572.0000 25.6000 1.3000 0
0.5625 396.0000 25.3000 0.9000 0
0.5694 384.0000 25.1000 0.4000 0
0.5764 389.0000 25.2000 0.4000 0
0.5833 418.0000 25.3000 0.4000 0
0.5903 540.0000 25.5000 0.4000 0
0.5972 598.0000 26.1000 0.0000 1
0.6042 838.0000 26.9000 0.0000 0
0.6111 808.0000 27.3000 0.0000 0
0.6181 819.0000 28.0000 0.0000 0
0.6250 411.0000 28.3000 0.4000 0
0.6319 320.0000 28.0000 0.0000 0
0.6389 490.0000 28.0000 0.0000 1
0.6458 405.0000 28.2000 0.0000 0
0.6528 359.0000 28.2000 0.0000 0
0.6597 414.0000 28.2000 0.0000 0
0.6667 315.0000 28.7000 0.0000 0
0.6736 211.0000 28.2000 0.9000 0
0.6806 209.0000 27.4000 0.4000 0
0.6875 186.0000 26.8000 0.9000 0
0.6944 135.0000 26.3000 0.4000 0
0.7014 88.0000 25.8000 0.9000 0
0.7083 61.0000 25.4000 1.3000 0
0.7153 50.0000 25.1000 0.0000 0
0.7222 24.0000 24.8000 0.0000 0
0.7292 14.0000 24.6000 0.4000 0
0.7361 13.0000 24.5000 0.0000 0
0.7431 9.0000 24.5000 0.0000 0
0.2500 0.0000 21.4000 0.0000 0
0.2569 0.0000 21.6000 0.0000 0
0.2639 0.0000 21.5000 0.0000 0
0.2708 0.0000 21.3000 0.0000 0
0.2778 0.0000 21.1000 0.0000 0
0.2847 0.0000 20.8000 0.0000 0
0.2917 0.0000 20.7000 0.0000 0
0.2986 3.0000 20.6000 0.0000 0
0.3056 8.0000 20.5000 0.0000 0
0.3125 7.0000 20.4000 0.0000 0
0.3194 12.0000 20.4000 0.0000 0
0.3264 15.0000 20.4000 0.0000 0
0.3333 11.0000 20.4000 0.0000 0
0.3403 39.0000 20.4000 0.0000 0
0.3472 40.0000 20.4000 0.0000 0
0.3542 29.0000 20.3000 0.0000 0
0.3611 37.0000 20.3000 0.0000 0
0.3681 75.0000 20.4000 0.0000 0
0.3750 88.0000 20.4000 0.0000 0
0.3819 95.0000 20.4000 0.0000 0
0.3889 154.0000 20.5000 0.0000 0
0.3958 193.0000 20.8000 0.0000 0
0.4028 204.0000 20.8000 0.0000 0
0.4097 233.0000 20.9000 0.0000 0
0.4167 267.0000 21.0000 0.0000 0
0.4236 188.0000 21.2000 0.0000 0
0.4306 260.0000 21.2000 0.0000 0
0.4375 359.0000 21.4000 0.0000 0
0.4444 412.0000 21.9000 0.0000 1
0.4514 380.0000 22.7000 0.0000 0
0.4583 421.0000 23.3000 0.0000 0
0.4653 444.0000 23.6000 0.0000 0
0.4722 776.0000 23.7000 0.0000 0
0.4792 845.0000 24.3000 0.0000 0
0.4861 669.0000 25.0000 0.0000 1
0.4931 496.0000 25.6000 0.0000 0
0.5000 564.0000 26.0000 0.0000 0
0.5069 490.0000 26.1000 0.0000 0
0.5139 509.0000 26.4000 0.0000 0
0.5208 509.0000 26.8000 0.0000 0
0.5278 648.0000 26.9000 0.0000 0
0.5347 811.0000 27.0000 0.9000 1
0.5417 1113.0000 27.2000 0.9000 0
0.5486 512.0000 27.5000 0.9000 0
0.5556 571.0000 26.7000 0.9000 0
0.5625 474.0000 26.2000 0.4000 1
0.5694 659.0000 26.4000 0.9000 0
0.5764 716.0000 26.6000 1.8000 0
0.5833 533.0000 26.8000 0.9000 0
0.5903 595.0000 26.8000 0.9000 0
0.5972 729.0000 26.8000 1.3000 1
0.6042 493.0000 26.8000 1.8000 0
0.6111 485.0000 26.3000 1.8000 0
0.6181 481.0000 25.8000 1.8000 0
0.6250 208.0000 25.8000 0.9000 0
0.6319 167.0000 25.6000 1.3000 0
0.6389 337.0000 25.2000 0.4000 0
0.6458 545.0000 25.2000 1.8000 0
0.6528 532.0000 25.5000 1.3000 0
0.6597 322.0000 25.6000 0.9000 0
0.6667 288.0000 25.2000 1.3000 0
0.6736 174.0000 24.8000 0.9000 0
0.6806 197.0000 24.8000 0.4000 0
0.6875 118.0000 24.8000 0.0000 0
0.6944 147.0000 24.7000 0.0000 0
0.7014 184.0000 24.7000 0.0000 0
0.7083 138.0000 24.8000 0.0000 0
0.7153 87.0000 24.9000 0.0000 0
0.7222 50.0000 24.9000 0.0000 0
0.7292 37.0000 24.5000 0.0000 0
0.7361 29.0000 24.2000 0.0000 0
0.7431 16.0000 23.9000 0.0000 0
0.2500 7.0000 20.4000 0.0000 0
0.2569 18.0000 20.3000 0.0000 0
0.2639 35.0000 20.2000 0.0000 0
0.2708 53.0000 20.2000 0.0000 0
0.2778 99.0000 20.3000 0.0000 0
0.2847 147.0000 20.7000 0.0000 0
0.2917 213.0000 21.3000 0.0000 0
0.2986 152.0000 21.9000 0.0000 0
0.3056 302.0000 22.2000 0.0000 0
0.3125 246.0000 22.9000 0.0000 0
0.3194 227.0000 23.3000 0.0000 0
0.3264 314.0000 23.8000 0.0000 0
0.3333 272.0000 24.1000 0.0000 0
0.3403 255.0000 24.0000 0.0000 0
0.3472 213.0000 23.7000 0.0000 0
0.3542 274.0000 23.7000 0.0000 1
0.3611 567.0000 24.2000 0.0000 0
0.3681 599.0000 25.2000 0.0000 0
0.3750 442.0000 25.8000 0.0000 0
0.3819 427.0000 25.3000 0.0000 0
0.3889 414.0000 25.6000 0.0000 0
0.3958 605.0000 26.1000 0.0000 1
0.4028 774.0000 26.8000 0.0000 0
0.4097 797.0000 27.3000 0.0000 0
0.4167 731.0000 27.7000 0.0000 0
0.4236 625.0000 28.1000 0.0000 0
0.4306 758.0000 28.2000 0.4000 1
0.4375 831.0000 28.3000 0.4000 0
0.4444 653.0000 28.6000 0.9000 0
0.4514 216.0000 28.4000 1.3000 0
0.4583 200.0000 28.7000 0.0000 0
0.4653 261.0000 29.1000 1.8000 0
0.4722 675.0000 28.7000 2.7000 0
0.4792 687.0000 27.8000 2.2000 0
0.4861 957.0000 28.0000 1.8000 1
0.4931 1094.0000 28.2000 1.3000 0
0.5000 1035.0000 28.2000 1.3000 0
0.5069 548.0000 28.3000 1.3000 0
0.5139 1002.0000 27.9000 1.8000 1
0.5208 949.0000 28.3000 2.2000 0
0.5278 358.0000 28.0000 2.2000 0
0.5347 214.0000 27.3000 3.1000 0
0.5417 982.0000 27.3000 1.8000 0
0.5486 896.0000 28.1000 2.2000 0
0.5556 861.0000 28.6000 1.3000 0
0.5625 918.0000 28.7000 2.7000 1
0.5694 809.0000 28.4000 2.7000 0
0.5764 943.0000 28.6000 2.2000 0
0.5833 922.0000 28.8000 1.8000 0
0.5903 531.0000 29.1000 1.8000 0
0.5972 144.0000 28.4000 0.9000 0
0.6042 177.0000 27.7000 0.4000 0
0.6111 208.0000 27.3000 0.4000 0
0.6181 575.0000 27.3000 0.9000 0
0.6250 777.0000 28.0000 1.3000 1
0.6319 702.0000 28.4000 1.3000 0
0.6389 630.0000 28.4000 1.3000 0
0.6458 574.0000 28.9000 0.4000 0
0.6528 549.0000 28.8000 2.2000 0
0.6597 477.0000 28.4000 1.3000 0
0.6667 423.0000 28.3000 1.8000 0
0.6736 377.0000 27.9000 1.3000 0
0.6806 346.0000 28.1000 0.9000 0
0.6875 240.0000 27.9000 0.9000 0
0.6944 202.0000 27.7000 0.4000 0
0.7014 143.0000 27.5000 0.4000 0
0.7083 114.0000 27.3000 0.4000 0
0.7153 68.0000 26.8000 0.9000 0
0.7222 57.0000 26.3000 1.3000 0
0.7292 52.0000 25.9000 0.9000 0
0.7361 44.0000 25.8000 0.0000 0
0.7431 23.0000 25.7000 0.4000 0
0.2500 7.0000 21.3000 0.0000 0
0.2569 18.0000 21.3000 0.0000 0
0.2639 31.0000 21.2000 0.0000 0
0.2708 39.0000 21.3000 0.0000 0
0.2778 57.0000 21.4000 0.0000 0
0.2847 74.0000 21.3000 0.0000 0
0.2917 81.0000 21.2000 0.0000 0
0.2986 91.0000 21.3000 0.0000 0
0.3056 110.0000 21.5000 0.0000 0
0.3125 133.0000 21.8000 0.0000 0
0.3194 141.0000 22.2000 0.0000 0
0.3264 154.0000 22.4000 0.0000 0
0.3333 178.0000 22.7000 0.0000 0
0.3403 205.0000 22.9000 0.0000 0
0.3472 222.0000 22.8000 0.0000 0
0.3542 275.0000 22.9000 0.0000 0
0.3611 285.0000 23.1000 0.0000 0
0.3681 271.0000 23.3000 0.0000 0
0.3750 247.0000 23.4000 0.0000 0
0.3819 258.0000 23.6000 0.0000 0
0.3889 345.0000 23.6000 0.0000 0
0.3958 411.0000 23.8000 0.0000 0
0.4028 371.0000 24.1000 0.0000 0
0.4097 788.0000 24.4000 0.0000 1
0.4167 951.0000 25.0000 0.0000 0
0.4236 721.0000 25.7000 0.0000 0
0.4306 434.0000 25.9000 0.0000 0
0.4375 624.0000 26.0000 0.0000 1
0.4444 538.0000 26.7000 0.0000 0
0.4514 486.0000 27.0000 0.0000 0
0.4583 426.0000 27.2000 0.0000 0
0.4653 356.0000 27.4000 0.4000 0
0.4722 357.0000 27.9000 0.4000 0
0.4792 923.0000 28.3000 2.2000 0
0.4861 323.0000 28.1000 1.3000 0
0.4931 457.0000 27.6000 0.9000 0
0.5000 798.0000 27.8000 1.3000 1
0.5069 1051.0000 28.2000 1.8000 0
0.5139 758.0000 28.1000 1.3000 0
0.5208 922.0000 28.2000 1.3000 0
0.5278 1012.0000 28.7000 0.9000 1
0.5347 881.0000 28.9000 0.4000 0
0.5417 988.0000 29.2000 0.9000 0
0.5486 688.0000 29.0000 1.3000 0
0.5556 715.0000 28.5000 1.8000 1
0.5625 951.0000 28.9000 1.3000 0
0.5694 863.0000 29.1000 2.2000 0
0.5764 858.0000 28.7000 2.2000 0
0.5833 877.0000 28.7000 1.8000 0
0.5903 831.0000 28.4000 2.7000 1
0.5972 741.0000 28.4000 0.4000 0
0.6042 605.0000 28.6000 1.3000 0
0.6111 637.0000 28.1000 2.7000 0
0.6181 475.0000 28.1000 0.9000 0
0.6250 622.0000 28.1000 1.3000 0
0.6319 634.0000 28.1000 1.3000 1
0.6389 589.0000 28.2000 0.9000 0
0.6458 508.0000 28.3000 0.9000 0
0.6528 334.0000 28.1000 1.3000 0
0.6597 415.0000 27.9000 0.9000 0
0.6667 460.0000 28.0000 1.3000 0
0.6736 463.0000 27.9000 0.4000 0
0.6806 396.0000 28.2000 0.4000 0
0.6875 291.0000 28.0000 0.9000 0
0.6944 238.0000 27.4000 1.3000 0
0.7014 178.0000 27.0000 0.9000 0
0.7083 131.0000 26.7000 0.9000 0
0.7153 79.0000 26.3000 0.4000 0
0.7222 67.0000 25.8000 1.3000 0
0.7292 37.0000 25.6000 0.4000 0
0.7361 38.0000 25.3000 0.0000 0
0.7431 20.0000 25.2000 0.4000 0
0.2500 0.0000 21.3000 0.0000 0
0.2569 3.0000 21.3000 0.0000 0
0.2639 8.0000 21.4000 0.0000 0
0.2708 15.0000 21.3000 0.0000 0
0.2778 16.0000 21.2000 0.0000 0
0.2847 19.0000 21.2000 0.0000 0
0.2917 17.0000 21.1000 0.0000 0
0.2986 19.0000 21.1000 0.0000 0
0.3056 18.0000 21.0000 0.0000 0
0.3125 24.0000 20.8000 0.0000 0
0.3194 22.0000 20.6000 0.0000 0
0.3264 19.0000 20.7000 0.0000 0
0.3333 25.0000 20.8000 0.0000 0
0.3403 27.0000 21.2000 0.0000 0
0.3472 39.0000 21.8000 0.4000 0
0.3542 55.0000 22.2000 0.0000 0
0.3611 85.0000 22.2000 0.0000 0
0.3681 143.0000 21.9000 0.0000 0
0.3750 187.0000 21.8000 0.0000 0
0.3819 215.0000 21.8000 0.0000 0
0.3889 217.0000 22.1000 0.0000 0
0.3958 179.0000 22.4000 0.0000 0
0.4028 164.0000 22.3000 0.0000 0
0.4097 146.0000 22.3000 0.0000 0
0.4167 132.0000 22.3000 0.0000 0
0.4236 144.0000 22.1000 0.0000 0
0.4306 162.0000 21.9000 0.0000 0
0.4375 193.0000 22.0000 0.0000 0
0.4444 221.0000 22.0000 0.0000 0
0.4514 203.0000 22.2000 0.0000 0
0.4583 341.0000 22.3000 0.0000 0
0.4653 477.0000 22.5000 0.0000 0
0.4722 572.0000 22.9000 0.4000 1
0.4792 841.0000 23.6000 0.4000 0
0.4861 442.0000 24.1000 0.4000 0
0.4931 496.0000 24.2000 0.9000 0
0.5000 785.0000 24.4000 0.9000 0
0.5069 843.0000 24.7000 0.9000 0
0.5139 751.0000 25.1000 0.9000 1
0.5208 891.0000 25.4000 0.9000 0
0.5278 925.0000 26.0000 0.4000 0
0.5347 668.0000 26.1000 0.4000 0
0.5417 386.0000 25.9000 0.4000 0
0.5486 607.0000 25.9000 0.9000 0
0.5556 869.0000 26.3000 1.8000 1
0.5625 547.0000 26.3000 0.9000 0
0.5694 651.0000 26.2000 1.3000 0
0.5764 472.0000 26.1000 1.3000 0
0.5833 602.0000 26.0000 1.8000 0
0.5903 478.0000 25.8000 1.3000 0
0.5972 442.0000 25.6000 1.8000 0
0.6042 553.0000 25.7000 0.9000 0
0.6111 594.0000 25.7000 1.3000 0
0.6181 716.0000 25.9000 1.3000 1
0.6250 564.0000 26.1000 0.9000 0
0.6319 650.0000 26.3000 0.4000 0
0.6389 649.0000 26.5000 1.8000 0
0.6458 582.0000 26.3000 0.9000 0
0.6528 356.0000 26.3000 1.8000 0
0.6597 466.0000 25.9000 1.3000 0
0.6667 419.0000 26.0000 0.9000 0
0.6736 367.0000 26.2000 0.4000 0
0.6806 317.0000 26.3000 0.4000 0
0.6875 282.0000 26.4000 0.0000 0
0.6944 203.0000 26.6000 0.4000 0
0.7014 41.0000 26.2000 0.0000 0
0.7083 44.0000 25.5000 0.0000 0
0.7153 57.0000 25.1000 0.0000 0
0.7222 47.0000 24.9000 0.0000 0
0.7292 34.0000 24.8000 0.0000 0
0.7361 25.0000 24.7000 0.0000 0
0.7431 17.0000 24.6000 0.0000 0
0.2500 3.0000 21.8000 0.0000 0
0.2569 15.0000 21.7000 0.0000 0
0.2639 32.0000 21.6000 0.0000 0
0.2708 56.0000 21.4000 0.0000 0
0.2778 71.0000 21.6000 0.0000 0
0.2847 105.0000 21.7000 0.0000 0
0.2917 160.0000 21.8000 0.0000 0
0.2986 150.0000 21.8000 0.0000 0
0.3056 259.0000 22.1000 0.0000 0
0.3125 305.0000 22.6000 0.0000 0
0.3194 385.0000 22.7000 0.0000 0
0.3264 409.0000 22.9000 0.0000 0
0.3333 369.0000 23.2000 0.0000 0
0.3403 425.0000 23.3000 0.0000 0
0.3472 444.0000 23.3000 0.0000 1
0.3542 479.0000 23.8000 0.0000 0
0.3611 547.0000 23.7000 0.0000 0
0.3681 586.0000 23.8000 0.0000 0
0.3750 619.0000 24.2000 0.0000 0
0.3819 657.0000 24.6000 0.0000 0
0.3889 691.0000 25.0000 0.0000 1
0.3958 721.0000 25.3000 0.0000 0
0.4028 754.0000 25.7000 0.0000 0
0.4097 782.0000 26.0000 0.0000 0
0.4167 811.0000 26.2000 0.0000 0
0.4236 823.0000 26.5000 0.9000 1
0.4306 881.0000 26.8000 0.9000 0
0.4375 815.0000 27.0000 1.8000 0
0.4444 328.0000 26.8000 1.3000 0
0.4514 401.0000 26.5000 1.3000 0
0.4583 456.0000 26.8000 0.9000 0
0.4653 415.0000 27.3000 0.9000 0
0.4722 345.0000 27.6000 1.3000 0
0.4792 938.0000 27.8000 0.9000 0
0.4861 388.0000 28.0000 1.8000 0
0.4931 411.0000 27.4000 1.8000 0
0.5000 745.0000 27.1000 1.8000 1
0.5069 429.0000 27.4000 1.8000 0
0.5139 487.0000 27.2000 3.1000 0
0.5208 480.0000 27.2000 3.1000 0
0.5278 871.0000 27.2000 3.1000 0
0.5347 739.0000 27.3000 3.1000 0
0.5417 509.0000 27.1000 3.1000 0
0.5486 548.0000 27.2000 2.7000 0
0.5556 513.0000 27.1000 2.7000 0
0.5625 718.0000 26.7000 3.6000 0
0.5694 748.0000 27.1000 2.7000 0
0.5764 608.0000 26.9000 2.7000 0
0.5833 653.0000 27.0000 2.2000 0
0.5903 492.0000 26.9000 2.2000 0
0.5972 314.0000 26.5000 2.2000 0
0.6042 243.0000 26.1000 1.3000 0
0.6111 190.0000 25.9000 2.7000 0
0.6181 183.0000 25.5000 2.7000 0
0.6250 187.0000 25.3000 3.6000 0
0.6319 59.0000 24.8000 3.6000 0
0.6389 61.0000 23.6000 2.2000 0
0.6458 52.0000 22.8000 0.4000 0
0.6528 57.0000 22.6000 0.0000 0
0.6597 65.0000 22.5000 0.0000 0
0.6667 66.0000 22.6000 0.0000 0
0.6736 50.0000 22.5000 0.4000 0
0.6806 48.0000 22.6000 0.9000 0
0.6875 45.0000 22.3000 0.0000 0
0.6944 51.0000 22.1000 0.0000 0
0.7014 62.0000 21.9000 0.0000 0
0.7083 55.0000 21.8000 0.0000 0
0.7153 44.0000 21.8000 0.0000 0
0.7222 32.0000 22.1000 0.0000 0
0.7292 17.0000 22.1000 0.0000 0
0.7361 10.0000 22.1000 0.0000 0
0.7431 6.0000 22.1000 0.0000 0
0.2500 0.0000 20.2000 0.0000 0
0.2569 4.0000 20.1000 0.0000 0
0.2639 11.0000 20.1000 0.0000 0
0.2708 20.0000 20.2000 0.0000 0
0.2778 22.0000 20.3000 0.0000 0
0.2847 21.0000 20.2000 0.0000 0
0.2917 26.0000 20.1000 0.0000 0
0.2986 29.0000 20.0000 0.0000 0
0.3056 32.0000 20.1000 0.0000 0
0.3125 31.0000 20.3000 0.0000 0
0.3194 25.0000 20.3000 0.0000 0
0.3264 39.0000 20.3000 0.0000 0
0.3333 49.0000 20.4000 0.0000 0
0.3403 58.0000 20.3000 0.0000 0
0.3472 64.0000 20.3000 0.0000 0
0.3542 84.0000 20.4000 0.0000 0
0.3611 98.0000 20.4000 0.0000 0
0.3681 108.0000 20.6000 0.0000 0
0.3750 121.0000 20.7000 0.0000 0
0.3819 100.0000 20.7000 0.0000 0
0.3889 128.0000 20.7000 0.0000 0
0.3958 145.0000 20.9000 0.0000 0
0.4028 103.0000 21.2000 0.0000 0
0.4097 170.0000 21.2000 0.0000 0
0.4167 156.0000 21.1000 0.0000 0
0.4236 88.0000 21.4000 0.0000 0
0.4306 138.0000 21.3000 0.0000 0
0.4375 158.0000 21.1000 0.0000 0
0.4444 146.0000 21.3000 0.0000 0
0.4514 149.0000 21.6000 0.0000 0
0.4583 149.0000 21.7000 0.0000 0
0.4653 192.0000 21.7000 0.0000 0
0.4722 200.0000 21.6000 0.0000 0
0.4792 69.0000 21.8000 0.0000 0
0.4861 156.0000 21.7000 0.0000 0
0.4931 263.0000 21.5000 0.0000 0
0.5000 270.0000 21.6000 0.0000 0
0.5069 264.0000 21.8000 0.0000 0
0.5139 284.0000 22.1000 0.0000 0
0.5208 275.0000 22.1000 0.0000 0
0.5278 300.0000 22.1000 0.0000 0
0.5347 321.0000 22.2000 0.4000 0
0.5417 303.0000 22.3000 0.0000 0
0.5486 288.0000 22.6000 0.0000 0
0.5556 359.0000 22.6000 0.0000 1
0.5625 342.0000 22.8000 0.0000 0
0.5694 361.0000 23.1000 0.0000 0
0.5764 342.0000 23.3000 0.0000 0
0.5833 310.0000 23.4000 0.0000 0
0.5903 313.0000 23.8000 0.0000 0
0.5972 310.0000 23.9000 0.0000 0
0.6042 292.0000 23.9000 0.4000 0
0.6111 380.0000 23.8000 0.0000 0
0.6181 356.0000 24.1000 0.0000 0
0.6250 258.0000 24.2000 0.4000 0
0.6319 226.0000 24.0000 0.0000 0
0.6389 201.0000 23.8000 0.0000 0
0.6458 151.0000 23.8000 0.0000 0
0.6528 134.0000 23.7000 0.0000 0
0.6597 111.0000 23.6000 0.4000 0
0.6667 107.0000 23.3000 0.4000 0
0.6736 92.0000 23.1000 0.9000 0
0.6806 160.0000 22.9000 0.0000 0
0.6875 134.0000 22.9000 0.0000 0
0.6944 127.0000 22.9000 0.0000 0
0.7014 102.0000 22.9000 0.0000 0
0.7083 81.0000 22.9000 0.0000 0
0.7153 69.0000 22.8000 0.0000 0
0.7222 47.0000 22.8000 0.0000 0
0.7292 31.0000 22.8000 0.0000 0
0.7361 23.0000 22.8000 0.0000 0
0.7431 12.0000 22.7000 0.0000 0
0.2500 5.0000 20.9000 0.0000 0
0.2569 15.0000 20.8000 0.0000 0
0.2639 26.0000 20.7000 0.0000 0
0.2708 40.0000 20.8000 0.0000 0
0.2778 56.0000 21.0000 0.0000 0
0.2847 76.0000 21.3000 0.0000 0
0.2917 104.0000 21.5000 0.0000 0
0.2986 129.0000 21.8000 0.0000 0
0.3056 142.0000 21.9000 0.0000 0
0.3125 149.0000 22.2000 0.0000 0
0.3194 139.0000 22.4000 0.0000 0
0.3264 145.0000 22.6000 0.0000 0
0.3333 196.0000 22.8000 0.0000 0
0.3403 192.0000 22.8000 0.0000 0
0.3472 208.0000 22.9000 0.0000 0
0.3542 217.0000 23.0000 0.0000 0
0.3611 219.0000 23.2000 0.0000 0
0.3681 295.0000 23.0000 0.0000 0
0.3750 358.0000 23.0000 0.0000 0
0.3819 446.0000 23.2000 0.0000 1
0.3889 485.0000 23.7000 0.0000 0
0.3958 480.0000 24.1000 0.0000 0
0.4028 377.0000 24.4000 0.4000 0
0.4097 658.0000 24.4000 0.4000 0
0.4167 938.0000 24.8000 0.4000 0
0.4236 620.0000 25.1000 0.4000 1
0.4306 552.0000 25.0000 0.9000 0
0.4375 503.0000 24.8000 0.9000 0
0.4444 568.0000 24.8000 0.9000 0
0.4514 518.0000 24.8000 0.4000 0
0.4583 534.0000 24.9000 0.0000 0
0.4653 572.0000 25.1000 0.4000 1
0.4722 628.0000 25.4000 0.4000 0
0.4792 503.0000 25.6000 0.0000 0
0.4861 475.0000 25.7000 0.0000 0
0.4931 414.0000 25.7000 0.4000 0
0.5000 436.0000 25.8000 0.0000 0
0.5069 251.0000 25.9000 0.4000 0
0.5139 254.0000 25.7000 0.0000 0
0.5208 325.0000 25.7000 1.3000 0
0.5278 516.0000 25.7000 0.9000 0
0.5347 683.0000 26.1000 0.4000 1
0.5417 475.0000 26.2000 0.9000 0
